"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.26247851329355e-41,0.874844551855315,0.327,0.235,1.26625449194411e-36,"3","C15orf61"
1.07975037947717e-40,0.723396146497276,0.366,0.269,3.20761445231282e-36,"3","DCTN6"
2.48889768098824e-40,0.937628831308843,0.285,0.195,7.39376834091177e-36,"3","ZNF32"
3.76011245691468e-40,0.618440058498754,0.43,0.328,1.11701660757564e-35,"3","SNX17"
4.06373629071505e-40,0.374866874664508,0.535,0.412,1.20721413988272e-35,"3","VDAC3"
6.03630750431158e-40,0.543549224046231,0.425,0.316,1.79320587030584e-35,"3","TMEM106C"
8.29659863332584e-40,0.592740779129328,0.457,0.357,2.46467055600211e-35,"3","CAV2"
9.0986181236883e-40,0.758287901803721,0.365,0.271,2.70292648600408e-35,"3","BAG6"
9.72152274810279e-40,0.706017874595208,0.334,0.238,2.8879727627789e-35,"3","AASDHPPT"
1.21482766283857e-39,0.360575267711725,0.572,0.432,3.60888853799453e-35,"3","NDUFB3"
1.39764444954458e-39,0.32317487724637,0.516,0.407,4.15198236626208e-35,"3","FNTA"
1.40426477142242e-39,0.634884880804365,0.348,0.252,4.17164935646457e-35,"3","PDLIM2"
1.79454332102733e-39,0.449798693925358,0.497,0.381,5.3310498437759e-35,"3","ILF2"
1.80291297855885e-39,0.632406326920699,0.406,0.305,5.35591358540478e-35,"3","ZNF593"
2.14655832000948e-39,0.292430221226479,0.688,0.531,6.37678080125217e-35,"3","H2AFJ"
2.30146081469738e-39,0.447017161034536,0.497,0.394,6.8369496422215e-35,"3","SMIM7"
2.95392325401448e-39,0.570872271123405,0.427,0.326,8.77521981070081e-35,"3","ACADVL"
3.35610383282574e-39,0.528841526651323,0.478,0.374,9.96997765617543e-35,"3","TEX264"
4.94453502415264e-39,0.381217301513522,0.522,0.409,1.46887301962503e-34,"3","ESD"
5.88520570890698e-39,0.605808831033928,0.25,0.161,1.748318059945e-34,"3","WDR81"
6.45087386925523e-39,0.353666423770095,0.344,0.242,1.91636110033965e-34,"3","ZC3H7B"
7.82546600899246e-39,0.314478147831004,0.484,0.375,2.32471118729139e-34,"3","FKBP9"
9.35968575906556e-39,0.310246989631883,0.703,0.533,2.78048184844561e-34,"3","NEDD8"
1.06759254992029e-38,0.285978053496871,0.689,0.511,3.1714971880482e-34,"3","GRN"
1.62034766071154e-38,0.271216979177421,0.655,0.486,4.81356679567577e-34,"3","PHB"
4.89553164001855e-38,0.749900790087813,0.324,0.234,1.45431558430031e-33,"3","EPN1"
6.89284185938725e-38,0.874833777731648,0.268,0.183,2.04765653116817e-33,"3","MT-ATP8"
1.10384055685448e-37,0.487842688415095,0.295,0.204,3.2791791422476e-33,"3","YBEY"
1.15135750272318e-37,0.348938859083804,0.576,0.441,3.42033773333975e-33,"3","ATP5IF1"
1.5680462997561e-37,0.489188137233398,0.515,0.401,4.65819514268546e-33,"3","NINJ1"
2.04111447248902e-37,0.793969510179644,0.349,0.262,6.06353876342313e-33,"3","RAMMET"
2.25348007367826e-37,0.966007834749712,0.251,0.17,6.694413254876e-33,"3","MCRIP2"
2.86695626764807e-37,0.350055442966506,0.614,0.492,8.51686698430212e-33,"3","TCEA1"
3.18426676679369e-37,0.874599167417249,0.271,0.184,9.45950128411402e-33,"3","SCRN1"
3.41519025993276e-37,0.484500971610075,0.421,0.322,1.01455057051823e-32,"3","GUSB"
4.50164981615252e-37,0.391260702216742,0.381,0.269,1.33730511088443e-32,"3","SNAI2"
5.19950069987816e-37,0.56114453795462,0.396,0.297,1.5446156729128e-32,"3","UQCRFS1"
5.27919401723603e-37,0.91326051485275,0.264,0.18,1.56829016670031e-32,"3","PEX16"
6.34533540094015e-37,0.612966994631681,0.438,0.344,1.88500878755729e-32,"3","YIPF3"
6.77082727191193e-37,0.664344470557229,0.384,0.288,2.01140965766688e-32,"3","FAM89B"
7.54656189685113e-37,0.323711071672565,0.498,0.393,2.24185714269757e-32,"3","SECISBP2L"
1.03517197822484e-36,0.946769980663813,0.306,0.222,3.07518539571253e-32,"3","BCKDK"
1.14028350464793e-36,0.518945107905925,0.461,0.358,3.38744020725759e-32,"3","SUMO3"
1.87378909469834e-36,0.742256198557097,0.31,0.223,5.56646526362037e-32,"3","DMAC1"
2.18164976522179e-36,0.252862410959115,0.654,0.475,6.48102695754439e-32,"3","MINOS1"
3.31189059532692e-36,0.512402645254894,0.425,0.329,9.83863339153767e-32,"3","MALSU1"
5.14552113594381e-36,0.481442409980442,0.43,0.332,1.52857996385483e-31,"3","DBNL"
5.81816065870612e-36,0.59162782731602,0.431,0.337,1.72840098688183e-31,"3","APH1A"
5.90397383261931e-36,0.395161088993788,0.547,0.428,1.75389350645622e-31,"3","NDUFA12"
6.0486189463837e-36,0.381363526855001,0.556,0.438,1.79686323040221e-31,"3","IER3IP1"
6.15093622944324e-36,0.292531318869563,0.622,0.47,1.8272586256807e-31,"3","NDUFAB1"
1.16325687339103e-35,0.747270692348077,0.352,0.265,3.45568719378274e-31,"3","TMEM101"
1.63484335623316e-35,0.421311631107405,0.554,0.433,4.85662915836185e-31,"3","SSNA1"
2.78444342073467e-35,0.762127954867147,0.334,0.249,8.2717460699765e-31,"3","LINC01116"
3.07935978428104e-35,0.310778375099726,0.606,0.491,9.14785411116369e-31,"3","CDC37"
3.32091238775068e-35,0.391490445770925,0.515,0.413,9.86543443029095e-31,"3","NDUFV1"
3.47381855793121e-35,0.524258915070781,0.345,0.25,1.03196727900463e-30,"3","SLBP"
3.70166580093647e-35,0.725017637733699,0.357,0.27,1.0996538594842e-30,"3","DNAJA2"
5.74287269340158e-35,0.398066752518416,0.484,0.387,1.70603519102881e-30,"3","RTCB"
9.00534410035675e-35,0.390857670006069,0.556,0.433,2.67521757189298e-30,"3","GHITM"
9.5992549573702e-35,0.426579809118113,0.54,0.438,2.85165067018597e-30,"3","NDUFA5"
9.6807324587254e-35,0.527342365006825,0.44,0.339,2.87585519151355e-30,"3","YPEL3"
1.29073483078939e-34,0.906514878334183,0.286,0.205,3.83438596182605e-30,"3","TMEM120A"
1.68902261453865e-34,0.55384665930527,0.391,0.299,5.01757948100997e-30,"3","MRPL16"
3.48451238773047e-34,0.399114186463801,0.485,0.385,1.03514409502309e-29,"3","HPS1"
4.95490661089626e-34,0.426626936485652,0.485,0.382,1.47195410689895e-29,"3","PPP1R15A"
4.98720906453453e-34,0.269299792738664,0.42,0.319,1.48155019680127e-29,"3","VPS36"
5.48930444905801e-34,0.508317387664985,0.37,0.279,1.63070767268166e-29,"3","SUN1"
5.88209095451348e-34,0.498228269091981,0.418,0.317,1.74739275985732e-29,"3","MRPL17"
6.55193783159104e-34,0.51527895016285,0.265,0.179,1.94638417163075e-29,"3","MAN2A2"
8.80665186784921e-34,0.458348099922246,0.493,0.393,2.61619207038196e-29,"3","NDUFS3"
1.0288954887485e-33,0.879193106725348,0.273,0.193,3.05653982842516e-29,"3","AC027644.3"
1.11570659579085e-33,0.254611512531993,0.342,0.249,3.31442958411586e-29,"3","MAEA"
1.38064868623904e-33,0.981387309874754,0.287,0.208,4.10149305221032e-29,"3","C21orf2"
1.61363568489732e-33,0.683736517518293,0.365,0.277,4.79362752912445e-29,"3","CBX4"
1.80459109957769e-33,0.416343512784192,0.556,0.434,5.36089877951544e-29,"3","FAAP20"
2.37823996976777e-33,0.747730982975007,0.284,0.202,7.0650374781891e-29,"3","TP53TG1"
2.39266153709316e-33,0.464015479097397,0.443,0.349,7.10787962824264e-29,"3","MPV17"
2.46638426265594e-33,0.696177923470604,0.304,0.223,7.32688772907201e-29,"3","LINC00667"
2.8846051488759e-33,0.517588676279034,0.436,0.345,8.56929651576563e-29,"3","NUDT3"
3.28510764388498e-33,0.563187072380517,0.424,0.333,9.7590692776891e-29,"3","OAT"
3.28960162651132e-33,0.778006314575916,0.275,0.193,9.77241955187717e-29,"3","IFT57"
4.33014613681843e-33,0.373813487425616,0.457,0.363,1.28635651286465e-28,"3","PEPD"
5.18381172891519e-33,0.520574634291465,0.338,0.243,1.53995495030884e-28,"3","CAVIN1"
5.22095148254361e-33,0.728022178923072,0.38,0.295,1.55098805691923e-28,"3","SLC35B2"
5.54939542109473e-33,0.418052253608483,0.3,0.212,1.64855889774461e-28,"3","TAF12"
7.50878487184214e-33,0.922060026433005,0.291,0.21,2.23063472187814e-28,"3","UTP3"
7.96601802777829e-33,0.275264288470912,0.452,0.349,2.3664649755121e-28,"3","TNS3"
1.01697018212241e-32,0.613171554853772,0.333,0.243,3.02111332003105e-28,"3","CCNG2"
1.12228227354318e-32,0.495192255798321,0.429,0.34,3.33396395001472e-28,"3","AFG3L2"
1.66896803294529e-32,0.266651979061585,0.561,0.436,4.95800333547059e-28,"3","ALKBH7"
1.78509149031989e-32,0.482330469348164,0.478,0.385,5.30297129029328e-28,"3","OTUD6B-AS1"
2.03005129986999e-32,0.439405074274642,0.328,0.237,6.03067339652378e-28,"3","RETSAT"
2.31255960547202e-32,0.535982253663517,0.404,0.317,6.86992081997572e-28,"3","CCDC59"
2.37104800328508e-32,0.739943089756551,0.272,0.192,7.043672303359e-28,"3","RUVBL2"
2.69869701749904e-32,0.40165052096128,0.49,0.38,8.0170192298844e-28,"3","EIF6"
3.0359498188889e-32,0.395183285338295,0.498,0.39,9.01889612697325e-28,"3","POLR2E"
3.4462847372625e-32,0.383346231878372,0.575,0.465,1.02378780689857e-27,"3","ARPP19"
4.67641391605497e-32,0.604138085547924,0.276,0.193,1.38922228204245e-27,"3","ATP8B2"
4.68720476552422e-32,0.452765379760613,0.481,0.385,1.39242791969428e-27,"3","PURA"
5.20570797337711e-32,0.833350977845136,0.311,0.232,1.54645966765114e-27,"3","SF3A1"
5.54496194578771e-32,0.519095557942304,0.402,0.309,1.64724184523515e-27,"3","EBNA1BP2"
7.66741268665197e-32,0.28469190656511,0.576,0.442,2.2777582868237e-27,"3","CCT5"
9.46303624530189e-32,0.285343785577615,0.601,0.482,2.81118417739183e-27,"3","CCT4"
9.73379671898504e-32,0.586870980706336,0.331,0.247,2.89161899130889e-27,"3","RP9"
9.91306187664429e-32,0.485633272381743,0.414,0.318,2.94487329169472e-27,"3","POLD2"
1.15114869393147e-31,0.492008722717504,0.415,0.319,3.41971742506222e-27,"3","TMEM160"
4.77550413047085e-31,0.446044432742008,0.497,0.403,1.41865901203897e-26,"3","NARS"
5.46169386061947e-31,0.605744487959554,0.38,0.295,1.62250539517423e-26,"3","CYB5A"
6.74198614731739e-31,0.829218791323549,0.283,0.205,2.00284182478358e-26,"3","ISOC2"
6.86560642894482e-31,0.255353305072612,0.624,0.479,2.03956570184664e-26,"3","PSMA4"
7.08440045916138e-31,0.527460078089831,0.441,0.346,2.10456284440307e-26,"3","FAM173A"
1.13440069200859e-30,0.713131014173408,0.324,0.242,3.36996413574992e-26,"3","RRAGA"
1.20147067314608e-30,0.509656074260632,0.395,0.311,3.56920892871505e-26,"3","SPSB3"
1.4637172920539e-30,0.551145124822697,0.431,0.344,4.34826495950452e-26,"3","COPZ1"
1.70341980706902e-30,0.458399900242692,0.341,0.255,5.06034922085992e-26,"3","ERCC1"
1.85662608217536e-30,0.350064560463227,0.546,0.445,5.51547910231836e-26,"3","KDSR"
2.31552007048634e-30,0.428629001661917,0.441,0.352,6.87871547339378e-26,"3","CCS"
2.36873692175655e-30,0.405293388952193,0.484,0.386,7.03680677346218e-26,"3","PPCS"
2.63393439718471e-30,0.497671310842648,0.436,0.344,7.82462891371661e-26,"3","EMC6"
2.98864167372009e-30,0.692182804793765,0.367,0.288,8.87835782012027e-26,"3","ZMAT2"
2.99055474260655e-30,0.577721535358098,0.314,0.234,8.88404097386128e-26,"3","ZFAND1"
3.67909665870828e-30,0.724667191185584,0.299,0.22,1.09294924440247e-25,"3","NIPAL3"
6.26111745799416e-30,0.291739664647649,0.52,0.422,1.85999016324632e-25,"3","SUMF2"
9.57109657713728e-30,0.745998335240471,0.309,0.232,2.84328566017017e-25,"3","MTFR1L"
1.57834251865031e-29,0.658656289246632,0.305,0.228,4.68878212015446e-25,"3","RCC1L"
2.442521963154e-29,0.319033808019317,0.514,0.407,7.25599999594158e-25,"3","ATP5PB"
3.45438133580937e-29,0.290882020728966,0.543,0.439,1.02619306342889e-24,"3","RALBP1"
3.94330283873986e-29,0.299548843730753,0.538,0.42,1.17143697430445e-24,"3","SIVA1"
4.70821619205866e-29,0.493232870445134,0.425,0.342,1.39866978417487e-24,"3","SPAG7"
5.71964539348443e-29,0.370445380949105,0.517,0.417,1.69913505704242e-24,"3","TCP1"
7.49671088281129e-29,0.718102716843216,0.366,0.289,2.22704790195675e-24,"3","CDIPT"
9.63082931936359e-29,0.378812935386059,0.508,0.416,2.86103046590334e-24,"3","MOK"
9.63766220562881e-29,0.697260545189344,0.388,0.305,2.86306031142615e-24,"3","HNRNPUL1"
1.09510173202542e-28,0.32045571751367,0.57,0.446,3.25321871532793e-24,"3","TMED9"
1.1869859521532e-28,0.595931894393208,0.385,0.305,3.52617916806151e-24,"3","SEPHS2"
1.30862573175886e-28,0.608524776756812,0.381,0.301,3.88753446133604e-24,"3","HEBP2"
1.46645612887427e-28,0.795217015610822,0.302,0.23,4.35640122204678e-24,"3","ELOF1"
2.37743564835141e-28,0.45999322642943,0.428,0.34,7.06264808055755e-24,"3","MRPS16"
2.90938351873439e-28,0.341722709425659,0.541,0.445,8.64290561910424e-24,"3","RNPS1"
3.00143416246657e-28,0.535347828363934,0.374,0.295,8.91636046643944e-24,"3","TSR3"
3.59036528649687e-28,0.390340046926102,0.508,0.415,1.06658981565962e-23,"3","CDV3"
4.74663262032161e-28,0.715146913138431,0.295,0.219,1.41008215251894e-23,"3","TGFB1I1"
4.97079464761204e-28,0.622425903840712,0.4,0.32,1.47667396596611e-23,"3","PIGT"
5.01965118394759e-28,0.283043813709877,0.603,0.472,1.49118777721531e-23,"3","PA2G4"
5.41173457502459e-28,0.463802738558791,0.335,0.259,1.60766399020255e-23,"3","NTPCR"
6.03838410442048e-28,0.258970216719095,0.606,0.482,1.79382276590019e-23,"3","ARPC5"
6.23460034270756e-28,0.487383465961855,0.383,0.306,1.85211272380814e-23,"3","SDHAF3"
7.69383474322425e-28,0.342725675226753,0.455,0.352,2.28560748716963e-23,"3","ACP5"
8.87349699989412e-28,0.806837490254641,0.294,0.222,2.63604975375855e-23,"3","SRPRA"
9.15918940145122e-28,0.275050159054623,0.621,0.485,2.72092039548911e-23,"3","NDUFC1"
1.03674387319501e-27,0.4734515476998,0.432,0.348,3.07985502410043e-23,"3","MAGOH"
1.04187634760342e-27,0.743372761411729,0.254,0.181,3.09510206582548e-23,"3","LYAR"
1.25152799204077e-27,0.628665933464659,0.373,0.295,3.71791420595551e-23,"3","TLN1"
1.5712448470945e-27,0.540942226011606,0.331,0.253,4.66769706726364e-23,"3","ANKRD39"
2.26621398763273e-27,0.37807820517456,0.434,0.336,6.73224189306056e-23,"3","SEPT11"
3.08373729247632e-27,0.390224908975799,0.519,0.421,9.1608583747594e-23,"3","GRINA"
3.43653389810023e-27,0.33413900082222,0.407,0.323,1.02089112510863e-22,"3","RCC2"
4.45327167791782e-27,0.312657918640599,0.509,0.408,1.32293341735905e-22,"3","LAPTM4B"
4.87788164244881e-27,0.471265432734795,0.39,0.312,1.44907229952227e-22,"3","OXA1L"
5.17760487281509e-27,0.860729350989994,0.255,0.186,1.53811107956718e-22,"3","ACTR1B"
6.65216276395298e-27,0.829957186162077,0.27,0.199,1.97615799228751e-22,"3","PSENEN"
7.0614184826525e-27,0.646252982623533,0.294,0.221,2.09773558864158e-22,"3","TMEM18"
7.83611353872161e-27,0.676554582512064,0.299,0.228,2.32787424894803e-22,"3","ARFGAP2"
7.94341142027664e-27,0.438816274013508,0.436,0.348,2.35974923062158e-22,"3","CALM3"
8.13298504905647e-27,0.496745043126996,0.284,0.206,2.41606586852321e-22,"3","BHLHE40"
9.74065459352427e-27,0.621349742915845,0.359,0.284,2.89365626009826e-22,"3","TSEN34"
1.00228125644717e-26,0.331323921827847,0.419,0.338,2.97747692852761e-22,"3","SPG21"
2.2481951935822e-26,0.920133367702977,0.262,0.195,6.67871346157463e-22,"3","DEXI"
3.04400336592304e-26,0.678099130405378,0.284,0.213,9.04282079914756e-22,"3","TNFSF12"
3.47079201335628e-26,0.269589327071338,0.476,0.397,1.03106818340775e-21,"3","UQCRC2"
4.29379245871652e-26,0.657349640158383,0.311,0.237,1.27555692571092e-21,"3","ZCCHC24"
6.22556728476192e-26,0.375581515125193,0.435,0.357,1.84942927328422e-21,"3","CLSTN1"
6.37859773095535e-26,0.300598255488077,0.585,0.484,1.8948900279349e-21,"3","CHD4"
7.64522226718635e-26,0.480456638527465,0.345,0.266,2.27116617891305e-21,"3","CITED2"
7.69902183931371e-26,0.312412269611918,0.272,0.197,2.28714841780492e-21,"3","AMFR"
8.06580856828024e-26,0.665569032588994,0.327,0.257,2.39610975137901e-21,"3","ZDHHC4"
1.0220447717826e-25,0.826343185954818,0.251,0.182,3.03618840353456e-21,"3","SLC41A3"
1.2314720688571e-25,0.322887343365719,0.495,0.394,3.65833407495378e-21,"3","NDUFA6"
1.35294404711605e-25,0.29829754681415,0.554,0.443,4.01919088076766e-21,"3","SRI"
2.06099867343892e-25,0.48715562538299,0.335,0.262,6.122608759185e-21,"3","HSF1"
2.60229133423901e-25,0.572766264747506,0.358,0.287,7.73062686662382e-21,"3","LSM6"
3.12312934728667e-25,0.727076323464939,0.258,0.19,9.27788035198453e-21,"3","MRM2"
3.13283526911934e-25,0.585185682138761,0.395,0.321,9.30671373397281e-21,"3","RAB1B"
4.45758184281833e-25,0.434374354880391,0.25,0.177,1.32421383804604e-20,"3","MLLT1"
4.75304429699861e-25,0.491670380388652,0.414,0.336,1.41198686930938e-20,"3","EIF4G1"
4.77868099024778e-25,0.657353508100939,0.317,0.246,1.41960276177291e-20,"3","SNAPC5"
5.0052937452832e-25,0.403187511366558,0.414,0.336,1.48692261291128e-20,"3","BNIP3L"
5.8713435319839e-25,0.561223983222775,0.366,0.286,1.74420002304646e-20,"3","COL4A3BP"
8.40955782220515e-25,0.404194932996202,0.482,0.4,2.49822734224248e-20,"3","OS9"
8.54584030693224e-25,0.79058626315767,0.258,0.192,2.53871277998036e-20,"3","CDKN2AIPNL"
9.91817677870191e-25,0.506075951127287,0.302,0.229,2.94639277564898e-20,"3","NUDT9"
1.01171662787349e-24,0.277612422310329,0.569,0.456,3.00550658642379e-20,"3","NDUFB1"
1.47162798449471e-24,0.485995274531317,0.353,0.282,4.37176525353843e-20,"3","NTAN1"
2.05100788046609e-24,0.447369064202104,0.294,0.215,6.09292911050061e-20,"3","DEF8"
2.11634133931014e-24,0.431963941430263,0.3,0.229,6.28701521668863e-20,"3","SUPT5H"
2.67758473433109e-24,0.516277736752593,0.386,0.313,7.95430097027737e-20,"3","CLPP"
4.77907744903153e-24,0.558274403454463,0.423,0.347,1.4197205377838e-19,"3","CNP"
4.85322539533249e-24,0.707779149741324,0.251,0.186,1.44174766819142e-19,"3","TMEM128"
6.99083933090579e-24,0.404661396995549,0.502,0.414,2.07676864003218e-19,"3","HNRNPA0"
8.23062016785755e-24,0.509270078208426,0.379,0.306,2.44507033326544e-19,"3","PPP1R35"
1.00370966652594e-23,0.381627914514962,0.497,0.401,2.98172030634861e-19,"3","CDK4"
1.09949538663773e-23,0.645741395959935,0.335,0.266,3.2662709450847e-19,"3","NUTF2"
1.11574162740212e-23,0.326451777887389,0.507,0.42,3.31453365252349e-19,"3","MAP1LC3B"
1.23715919423282e-23,0.522644146734414,0.262,0.191,3.67522881830744e-19,"3","TXNRD2"
1.31441392677998e-23,0.692958813929356,0.265,0.199,3.90472945228529e-19,"3","DMAP1"
1.62209295120441e-23,0.497169322058182,0.373,0.298,4.81875153014293e-19,"3","GSTM3"
2.34531354711401e-23,0.279486774474083,0.505,0.414,6.96722295441158e-19,"3","SNF8"
