label,HLA-DQA2,HLA-DQA1,HLA-DRA,HLA-DPB1,HLA-DQB1,HLA-DRB1,HLA-DMA,HLA-DMB,HLA-DPA1,IFNG,IL2RG,CDT1,CDK1,SKA1,AURKB,SKA3,BIRC5,NDC80,MAD2L1,PRC1,CDCA8,KIF2C,CENPE,NUF2,KIF4A,KIF23,RACGAP1,RPL13,RPL18,RPS19,RPS12,RPL3,RPL19,RPL28,RPS9,RPS23,RPL5,RPS5,RPS6,RPLP1,RACK1,RPL7A,RPL8,RPS7,RPL4,RPLP0,RPL6,EEF1D,RPS2,EIF3D,RPS3A,PABPC1,RPL23,RPL12,RPS25,RPS8,RPL29,RPL10,RPS24,NOB1,NPM1,NOP53,NOA1,ZNHIT3,EEF2,EEF1A1,HSPB2,CRYAB,DNAJA4,HSPA1A,HSPA1B,PBK,FOXM1,MT1X,MT1E,MT2A,MT1M
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540.7859202939376,-443.8529025331935,-272.53443578538213,-507.46577123243526,-369.2954410714751,-883.5149997706931,-583.2974940759618,-587.2756380822988,-501.3246769570546,-481.8977882581536,-678.4271287666478,-669.7356430893395,-339.9001480319584,658.4743384352565,-600.9642649927582,399.7054749422616,-277.2742278465914,1781.1601242826573,-1116.817771850437,-842.5181865306262,-1161.3680101006391,-783.3607741289685,-814.097089900875,-848.332859397608,-915.0552722640856,-1133.740995544517,-609.9729275859353,-1064.6872860337846,-836.6446406429989,-520.4046784348669,-803.9380578796766,-701.4809599644773,-954.0167749048388,-775.4790788550662,-939.6792455464334,-539.0879828989159,-43.675726908793806,-516.508474550647,-769.7527871707498,-1115.9478424215574,-581.6522667065652,-1027.5623511638698,1253.2828855631262,-582.1577869899564,-386.3457426100534,-516.1540539365079,-1173.2683017465592,-1079.223633193965,-1247.2120763834012,-825.1209617078531,160.73290593190413,-493.1530523419712,-930.538648926818,656.6068180800972,-1283.878786784495,-624.3364717302184,-1329.4029841871857,-763.0034079441687,798.3893399805777,-805.3130235871031,-40.351538930396735,-69.9648486305206,-347.29317208523327,139.13240082582718,-466.3678835453984,-363.80554684350784,-412.53147330476025,-535.2637865981807
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.85747435104562,-130.6213224720909,-297.1573966616798,-330.83360893748284,-263.9602545212901,-308.55996865785727,-333.17712497631453,-333.8816768906449,-403.9484500683109,-322.13080684565466,-255.79770909236348,-367.30764043981554,194.9209264889309,9.290497452359144,-352.4628544717827,-145.92686519641444,-240.8993488403113,176.0112602245792,-343.73914069420243,-380.8599507194013,-415.2928797809996,-254.84353788192536,-353.31275828340443,-476.973306047188,-284.58841775840347,-441.5893826024837,-348.06939129546726,-363.5318157666276,-385.0752036559768,-191.86296705685368,-245.86852315064607,-302.8098009273226,-361.3534117143345,-290.37989159487284,-503.33858504329095,-148.24184750520402,-189.43273580120584,-181.2171701069093,-280.6026616705449,-342.58963149203606,-309.3713266559705,-338.4674438877556,536.9818504970084,-285.74309226564947,-317.3420171961672,-411.9832671101461,-350.93805548664886,-351.99679220421854,-471.0210622602689,-398.0054299432322,-193.5242705200792,-343.48106111133694,-311.8613480943137,352.3050160558873,-425.8358525030668,-220.44606601389515,-114.61167404305206,-222.97975936754116,-213.3482093957736,-228.70942323538856,-315.6334076186452,-223.5154314240262,-284.9930321432444,-282.53375424790545,-216.31076137150583,-158.39085906295773,-173.51093267813008,-212.53742855713804
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6503086810561172,92.38987449324269,-154.27191556960668,-171.9403511260428,-1381.7820851747083,-461.5790164747824,-875.9526438827788,-158.95124965756222,-396.02836481630993,-336.6296961564577,-331.6298741367139,-631.8480837493593,-360.879502376143,223.0459979246632,-313.5590184452089,235.2441124762544,275.7130877541037,193.5242056092337,-174.0929678107778,-207.94207024686085,-297.9129086270321,-449.6222900730591,-303.10139258617835,-435.6704880506335,-23.428734583415665,-273.7146066863804,-370.4439020275427,-786.9230393988997,-91.95239120580698,-29.398105119016627,-19.159156143954668,-311.5707589516597,-435.60678146489033,-238.02730639680107,99.9589429736834,91.05194548537902,-1276.0857009670544,-2247.682227107572,83.96698425925322,-300.52552318734496,-300.9193911106673,-505.56181999242017,-193.66364272556092,-179.46320338617423,-629.5209327807082,-719.5592438422142,-485.31989915533023,-490.55978142301103,107.81028502850356,-32.13350590845516,140.38189958116584,-137.5589379414112,-165.9890701470918,256.9378130132022,-748.0048909139041,-103.9115065227283,-982.8209833118864,-757.719410205671,111.9622183343608,-167.68638174859024,-340.7932626681971,-93.52667105805256,-92.96050600579164,156.44659461446986,181.13123398693247,196.99579479311703,193.75516809359613,34.04169531407524
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.2688204328969,717.5676385015581,-3132.926337691261,-1430.8286789107522,-3672.264694991222,-550.3776151903528,-1917.653896463356,-632.823810714395,-855.3343123499999,-2074.1821341563805,98.43615338797125,-159.82337929971752,147.9694527751373,332.89629746027106,-1310.3590613806716,403.6067708783569,-144.31103740895986,-87.42736763992175,-1668.1539401459513,-718.6825536383261,-3847.36029962771,-1214.8081544440424,-1178.0212284769664,-1684.7884764478663,287.55823766874886,-1018.0108988199688,-3464.27044248102,-1881.965313500813,-3565.01840831573,-3456.0650322949805,205.7368041983112,-1231.20983382803,-3531.2633551192903,-327.2788460647427,-3154.062464993643,-402.6188659874691,-1257.3681799748294,-321.6532748742926,561.6449212262198,-698.309155514451,-878.7767206361186,-2544.504977441569,-999.9588154761996,-3816.2229101600233,-1958.453083848382,-1667.686262477077,-660.7203847427987,-1253.7002321631785,-481.8135772220484,-2950.734030983939,-2338.5639136617497,-554.7788582512252,45.11486493204699,331.9509213372385,-1164.3642230676126,-386.5736366978367,1833.9623493226588,397.1086739145398,1032.3371588838008,1348.1540869881794,177.00962830382582,435.3192400427161,-2700.4425583144152,-2082.4509447276,1063.625184817806,837.2468721565604,880.1613826394616,709.416673622132
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.974867911813,242.2905227883007,-319.62161598516855,127.65917269333312,85.39955409788082,-135.23809742033592,-26.00530236974761,-932.3005508744916,-383.3507045532206,-5.067834226389913,-821.7969038297705,-416.376578724792,-1267.2299748274927,492.3032633688827,-905.6672011058196,-1006.7118717635068,-319.5700060918551,451.33084726334727,178.3930270264695,256.2565948964896,-22.04675024723333,242.59199816190116,-547.8629034220863,320.70200509299065,-38.81137670916879,-139.413812089705,422.3620845270596,416.3231910548882,249.63392658517765,460.73014628263365,-149.5006552823013,182.6828378633309,486.8236655969147,-172.24094909200429,293.1515983484311,289.1113374389392,238.79974533967743,347.1700468829989,-769.1158870130525,36.65197430424456,-692.2292496149423,293.3623109936533,344.68090138866336,612.7455573340504,404.96696197556025,653.7055814337848,-71.23713137140786,-19.358041320448013,16.31481791476578,561.9946728526925,1438.4694560527266,578.0525763204616,336.0319784686769,593.5628498366526,482.0869531834524,-737.9115590487535,531.0626505503052,39.19411812473036,-34.52554960652364,-3358.78598099013,501.5285267012748,444.6132917042932,427.1308639134588,-172.74034411008756,-320.82631643661983,84.45997149834778,319.83184219343184,-245.2572794691632
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.10548925655392,142.9187177209458,368.4973884337695,-139.36991254398325,-217.0606604216609,-13.685334631757142,78.72831109172368,-226.5672623421661,95.37290943834267,-445.1820288775895,95.24106305772828,-143.91562621163476,28.121514675385413,-65.14668241714158,61.28898376257863,30.217354926467944,-136.05931161271357,-243.84791151931887,231.62277180150164,226.4333620698908,25.446058899340613,-151.01031474816878,190.9745728299313,191.95912147939535,123.08681674615546,-21.76361549509488,198.46146376013152,30.08723433075964,10.087562588788336,89.53538788580447,98.17552844518472,340.66594309398755,-22.27518740445659,259.51437612821366,23.296323574753,165.04957904865074,-575.0055331994915,-559.2607448209777,289.0671232970235,128.24540520507986,215.1335255544119,-90.06898478685667,286.8185237133085,117.28339029851618,48.06705666730407,-144.1381580905721,74.94688703381627,-79.00993395909384,-2.9774310141893934,295.69811268157946,163.91083217844627,351.737217864492,246.16351220110275,-7.886185211384172,-48.62962983038396,207.67642218760156,-382.73536651651017,-692.1515247835268,-960.4936833019476,162.33244333360744,207.8568566801159,228.6170647799694,-939.8488599351784,-16.602659508426573,115.39305151852184,82.53394143781063,125.60942133225966,224.63223215053267
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.4445685200072,297.8874218060916,301.88698369589434,439.8462214667483,370.35190838600016,615.0171047205886,567.6972232169701,693.7793033116453,600.3915619508127,676.8541888739912,856.3515691948295,725.1071710057533,777.6568248737647,-28.180902669855595,626.0671182987139,214.33330704600556,544.2778611733926,160.60062520339326,769.1678515198556,472.120259144851,569.91214632426,456.7141979439254,740.2288811872878,408.50688671889,648.9817048604472,846.7966868803394,333.130026046496,505.7880824787413,565.100274872998,441.1358382848718,528.123731469391,674.2210006940022,551.0988605525107,681.8938130024363,265.54061842516694,662.7006187542588,501.7207538038263,443.6170487727501,720.2524949146213,766.5249919238419,731.3191320459836,677.2600625897448,31.619000026768383,620.651599394391,738.2077326831375,823.3475332735364,556.151624220287,804.205791461813,-104.74916102794592,-10.434164131094365,653.298206740459,352.7212480270019,570.0293580334427,-345.69007693254804,664.981528237426,486.9782277522333,-93.30851679148608,539.610140631957,198.79924706737697,261.7009351658897,385.21418864267065,186.36525564379983,337.19949200702246,678.5709304360555,-1567.8949450406851,299.3400682281684,305.4799296465324,216.2712629657321
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.41829401486516,10.538302411695309,313.18358757437284,122.71356611013556,348.97404225843127,234.6222797198624,296.44063197851324,249.07325276096407,434.6736642791601,347.7414209300612,401.5213605109058,411.7877130628157,0.1802308080686858,433.6746528366783,356.807010657536,434.5944356510512,436.3050784741866,245.0665179450162,-848.8617645899981,-889.1704675412624,-85.81783760661395,-316.53097239573697,-728.4066432803922,-128.0495663800816,-286.1710110675915,-530.8904468777008,-178.64256587210085,-706.2053551211651,-490.4100424013494,-423.1491825142349,-50.27401535811855,-450.3491197368224,-335.6648561899166,-1400.542870498018,-737.1762262520014,-428.61638529928,-316.93034100535084,-230.69148481846256,-1018.8336924071036,-538.7720524716549,-201.1512411609327,-396.00442138536494,-505.4400253051608,-211.74627751629276,-1144.1841903409477,176.00123964665178,-494.944411471368,-85.65278402262183,-719.3738243768171,-531.7858202261266,-2101.321265958367,-304.6769315817543,-606.9557338165296,125.1371793524698,-191.08651640978573,-336.2927024312766,-846.873018290744,-482.1066025912644,75.87531793295722,-622.0247000433762,-441.5932877169632,332.0587163451601,-58.39299861037167,452.6739712534839,212.47049382381735,-600.4410721276279,109.38758390395007,-1269.917177147694
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.16078421550864,-143.19877323329163,399.33630533535273,75.90122270053338,152.4137151595857,978.8601695869274,321.11925040713123,102.45438068032414,193.8959108606168,302.1465291117468,571.3974361696102,404.1975899091963,697.7868083332972,-165.29593325001034,468.6373367252157,-23.806147552325523,15.92316175134742,-154.0629730006198,196.00053597115863,832.1028414668845,108.76090667535144,-147.20560797899472,209.86423488168415,359.342368556097,1046.409404796652,56.05727718272527,-290.3230722927637,131.98265557025843,202.5231991705704,856.3368791626567,290.1891119589048,652.1159498551705,-211.13150212229564,602.6361642967628,8.630959839705348,359.7988063555728,-25.420774661925854,-26.47521986011949,849.7123238795717,341.41830326566225,86.49526801039956,-283.16529807321297,-415.7872948547901,325.2202826597012,203.36715455234796,-242.78004321614,543.1888628042119,132.5745907358261,-209.06516072697772,210.32222426483963,-28.75356927280234,718.527831714644,985.780810861628,-289.55064240778137,55.78273646268372,1311.7254342985289,412.0151372832989,-177.94211203667427,-60.58917834549735,-170.60286558287112,524.2296346945197,46.13711222709345,63.08248829263176,90.44668713752046,-129.93623339366596,-153.1887006780766,-86.40734931016286,-142.31698209259346
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.7538938303451,177.37192064209646,444.703077692697,157.02879930038478,-130.33366619523028,-137.50203797797752,195.3222990257872,-186.0557925377633,-82.42088899280503,-38.623381714440576,-72.13300388408769,-732.5533983350412,-611.4040337764443,54.00639701372858,-307.78552891358254,8.22375928257781,206.34008224330043,57.08734487085301,188.59089012487692,421.7974147261744,422.5879111325724,202.79511804625443,507.5197014348063,264.0434973906661,145.18398211767067,268.93630113389435,181.22662481860948,496.3506325068278,261.5225894832885,439.0067295973817,117.83159043452586,319.01951113856813,459.68271633558487,387.1777073565305,424.6956551309731,281.9779385741807,134.30565703222726,163.64117143375117,241.64673120686297,268.7927602808913,410.4641833762825,171.1227021902189,554.1219314255543,290.85928390083484,561.1705147689994,8.445162569394808,-78.33882040513213,98.40455469242012,425.1939410813229,481.2232538921058,125.97255615101204,38.76634885513813,380.0092610791286,338.1131424325842,-575.6538312234053,242.85089643045268,-16.941112904235435,-1452.9747399975447,-1586.9091829231866,-89.2477245116555,18.64513519113426,240.13595374465288,-504.3775075904436,13.279720287205858,-123.10716840623162,-219.939554798486,-62.70457188308547,-268.335887150631
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.4626992406679,129.89810878843488,-440.74951058492144,-904.777915889711,-30.99560795439227,-243.5964466556296,-900.2629044668436,-91.88462091378786,-407.4906168224636,-517.1230422484363,-461.6915799540332,-113.2623368246325,-198.2891776402273,-66.25025409954492,-664.8036994663291,-88.16199636180855,-834.1761842782822,-64.6424986204542,-49.924673512454646,53.11485105359828,-137.25849417521326,-344.17586529277,-635.8054660904262,2.3861384643319865,117.99315417231404,-140.82580797500012,-415.3050421446674,-597.3526171355794,-49.54263757968344,-579.6931989759261,-30.031971658916785,-139.19295824876437,-494.6489148288611,-423.5765208169014,-928.4401731632314,-233.27343576177603,-174.07581558333814,-128.52589973100206,-62.87927483324689,-192.89067011245984,-877.1883147195532,-607.5193297167081,-48.48283513525569,-100.57305400802998,-319.69350296485646,-494.3256006192297,-123.34890007694229,-227.51608169725984,-84.19671173819776,-396.5057065589589,-6.843976308569817,-266.7254700840292,2.2481393268571463,-2.807430716042849,-293.69527523902406,74.74107551197741,441.4096768394074,253.81416985786035,328.5852446480122,-603.8997353950708,-449.8357478088199,-146.99009842564584,-277.0400630799693,-862.3852632006361,277.55270405069683,186.35760552628716,185.34086847282035,231.7569039022982
