"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Cytotoxicity","GSM4956866","2",2.18248954182146,0.452836793104245,0.452836793104245,0.452836793104245
"Cytotoxicity","GSM4956868","1",0.946878239943474,0.452836793104245,0.452836793104245,0.452836793104245
"Cytotoxicity","GSM4956869","1",1.307204122067,0.452836793104245,0.452836793104245,0.452836793104245
"Cytotoxicity","GSM4956870","1",1.76496037376832,0.452836793104245,0.452836793104245,0.452836793104245
"Cytotoxicity","GSM4956871","1",2.78104097029258,0.452836793104245,0.452836793104245,0.452836793104245
"Cytotoxicity","GSM4956872","2",1.31221394662261,0.452836793104245,0.452836793104245,0.452836793104245
"Cytotoxicity","GSM4956875","1",1.70513059118395,0.452836793104245,0.452836793104245,0.452836793104245
"Cytotoxicity","GSM4956876","1",2.27936821425336,0.452836793104245,0.452836793104245,0.452836793104245
"Cytotoxicity","GSM4956877","2",1.43810602788077,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956779","1",1.33795407502495,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956780","2",1.91216571418636,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956785","1",0.48035943643861,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956788","1",0.911109918495396,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956789","1",0.892071922470807,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956792","1",0.658481791292425,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956797","1",0.452062737844616,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956799","1",0.278715271298965,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956800","2",1.28412897577812,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956801","1",1.41713223209794,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956802","1",1.04807245426321,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956803","2",0.821884914916608,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956804","1",1.74272344445463,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956805","1",1.32447634051176,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956817","2",2.64434524135144,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956824","1",0.634433586878639,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956826","2",2.19231714905342,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956827","1",1.99938764860823,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956828","2",1.95297796749776,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956829","1",2.17364883594816,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956830","1",0.654902509144149,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956831","2",0.918052888886525,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956832","1",0.952375910312696,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956833","1",1.14201428522198,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956834","1",0.791910362234053,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956838","2",1.09849451924967,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956840","2",1.43838545077408,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956848","2",1.37862041493365,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956849","1",1.27744450677067,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956856","2",0.440194279626017,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956858","2",0.856743381498116,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956859","1",1.0382803555379,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956863","2",0.253770705239467,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956864","2",0.319172066868837,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956866","2",1.90697322254169,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956868","1",0.536338426079381,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956869","1",0.68865208300442,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956870","1",1.94365586029764,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956871","1",1.66786825921508,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956872","2",0.916682244454409,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956875","1",1.25836898335204,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956876","1",1.92774696335949,0.452836793104245,0.452836793104245,0.452836793104245
"Exhausted","GSM4956877","2",1.43551412766844,0.452836793104245,0.452836793104245,0.452836793104245
