"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Exhausted","GSM4956786","1",1.81212290938559,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956787","2",0.140897996655895,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956790","1",1.0357073711017,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956791","1",1.17277649961735,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956793","1",0.590537764614833,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956794","1",4.42313295483453,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956795","1",3.93947636542432,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956796","1",2.17616237225384,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956798","2",0.141651770659909,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956806","1",2.44735789394384,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956807","2",0.279414601906104,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956808","1",1.81055266386233,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956809","2",1.22808861187664,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956810","1",0.885154984754686,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956811","2",1.11835524025156,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956812","1",0.397381510113494,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956813","1",1.00265830206857,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956814","1",1.93213309719971,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956815","1",2.62567010045078,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956818","2",1.20324205397747,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956819","1",1.69016985317346,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956820","1",0.0755520898944576,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956821","2",0.720364701762265,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956822","1",0.61584266269425,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956823","2",0.308997831679607,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956825","2",0.89782964370586,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956835","2",1.34169479771331,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956836","1",0.207737316473495,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956837","1",0.151081082466551,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956839","2",2.00794746818949,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956841","2",3.40347099269944,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956842","1",0.140529117506421,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956843","2",2.16916448212642,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956844","1",3.523043834914,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956845","1",0.848784987260978,0.160515482038829,0.160515482038829,0.160515482038829
