"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Cytotoxicity","GSM4956815","CM",3.07273172514239,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956816","CM",0.217020147223384,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956817","AM",3.12733355922614,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956818","CM",1.96021658123719,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956819","CM",2.23885191796898,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956820","CM",0.286029118288652,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956821","CM",1.06949080923324,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956822","CM",0.699929208368294,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956823","CM",0.158213955804761,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956824","AM",0.949212141070523,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956825","CM",1.9821749029226,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956826","AM",2.68423844781259,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956827","AM",1.70970822779191,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956828","AM",2.75919297338961,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956829","AM",2.26394910320629,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956830","AM",0.954337638355844,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956831","AM",0.948059065268428,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956832","AM",1.26571334043213,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956833","AM",1.24080304934972,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956834","AM",1.05757444917668,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956835","CM",1.52639189775868,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956836","CM",0.141643895676787,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956837","CM",0.359305122253407,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956838","AM",2.25885769404095,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956839","CM",2.15419063267089,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956840","AM",2.43566556102735,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956841","CM",3.94076450139441,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956842","CM",0.557001004495857,0.401725549319793,0.401725549319793,0.535634065759724
